store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
ST22,SKU03323,0,65,20,2025-09-27
ST01,SKU02217,186,43,12,2025-07-16
ST13,SKU03274,0,52,25,2025-10-09
ST06,SKU04281,346,97,24,2025-07-29
ST04,SKU03454,159,39,17,2025-08-19
ST16,SKU00539,0,77,21,2025-08-05
ST02,SKU02590,277,71,30,2025-06-17
ST21,SKU00654,70,23,8,2025-06-26
ST12,SKU03803,150,48,15,2025-05-26
ST17,SKU04147,272,82,34,2025-05-25
ST15,SKU01068,292,68,22,2025-08-26
ST08,SKU02112,173,54,17,2025-05-23
ST11,SKU01363,0,96,34,2025-09-23
ST16,SKU03693,0,26,11,2025-09-27
ST11,SKU03349,324,97,48,2025-08-05
ST04,SKU00421,339,95,45,2025-06-18
ST21,SKU01822,484,87,42,2025-07-20
ST05,SKU03800,0,90,42,2025-08-15
ST22,SKU01229,273,72,26,2025-07-11
ST10,SKU04144,303,90,32,2025-05-11
ST17,SKU02871,125,40,16,2025-08-05
ST24,SKU01827,413,82,39,2025-08-02
ST03,SKU00721,204,55,26,2025-05-06
ST20,SKU02351,290,73,25,2025-07-16
ST11,SKU02531,0,22,10,2025-09-20
ST25,SKU00251,385,74,34,2025-06-29
ST02,SKU04926,0,66,24,2025-09-01
ST28,SKU03932,462,79,39,2025-08-10
ST11,SKU02302,454,92,37,2025-06-20
ST28,SKU01717,283,58,22,2025-08-23
ST02,SKU02482,0,55,27,2025-09-11
ST01,SKU03277,415,73,22,2025-08-26
ST25,SKU03634,82,22,6,2025-05-26
ST23,SKU02541,183,39,14,2025-05-21
ST27,SKU03414,305,51,14,2025-08-13
ST15,SKU02128,79,21,9,2025-06-29
ST20,SKU02472,336,79,34,2025-08-08
ST28,SKU04053,274,74,30,2025-07-01
ST23,SKU03709,375,70,23,2025-06-17
ST19,SKU04987,318,70,21,2025-07-23
ST07,SKU00732,285,54,27,2025-05-18
ST12,SKU01830,246,56,18,2025-07-17
ST13,SKU00254,0,33,14,2025-09-17
ST06,SKU03476,0,95,30,2025-09-19
ST11,SKU01605,300,73,27,2025-08-06
ST21,SKU02064,418,74,24,2025-07-17
ST23,SKU02662,241,53,18,2025-08-16
ST22,SKU03457,130,36,18,2025-07-05
ST05,SKU01827,116,37,17,2025-08-03
ST27,SKU03535,0,29,9,2025-09-10
ST01,SKU02351,189,37,7,2025-08-18
ST18,SKU01766,256,60,20,2025-08-13
ST30,SKU00837,243,77,17,2025-08-24
ST14,SKU00075,268,58,21,2025-05-28
ST17,SKU04281,339,63,14,2025-06-10
ST25,SKU03876,0,34,12,2025-08-30
ST20,SKU01317,0,96,43,2025-09-10
ST04,SKU04756,0,39,11,2025-08-25
ST02,SKU03892,157,39,10,2025-09-01
ST26,SKU01068,433,100,24,2025-06-29
ST02,SKU01677,0,75,24,2025-08-24
ST22,SKU03578,0,29,10,2025-09-10
ST22,SKU01363,0,80,20,2025-08-12
ST08,SKU01428,489,98,40,2025-07-19
ST18,SKU04102,393,84,29,2025-05-18
ST08,SKU03414,139,31,9,2025-05-06
ST29,SKU00090,343,100,21,2025-08-22
ST15,SKU00155,445,75,30,2025-06-30
ST30,SKU00958,325,95,31,2025-06-15
ST30,SKU03173,247,67,23,2025-09-01
ST11,SKU00679,224,61,24,2025-07-24
ST01,SKU02472,106,21,10,2025-06-08
ST09,SKU04053,472,100,31,2025-08-26
ST21,SKU01138,0,67,27,2025-09-29
ST26,SKU04222,379,92,37,2025-08-25
ST07,SKU00974,0,61,17,2025-08-31
ST19,SKU03014,105,26,7,2025-05-10
ST22,SKU02531,0,90,42,2025-09-28
ST27,SKU04824,0,84,22,2025-08-27
ST13,SKU04926,0,61,14,2025-08-05
ST18,SKU02826,0,57,15,2025-08-23
ST09,SKU03235,201,54,24,2025-08-25
ST21,SKU04292,230,66,31,2025-05-10
ST07,SKU02142,172,40,18,2025-07-09
ST24,SKU04526,298,63,19,2025-06-10
ST29,SKU04641,125,22,10,2025-08-04
ST08,SKU03535,0,37,18,2025-10-03
ST11,SKU00571,263,50,17,2025-07-09
ST14,SKU00317,154,47,20,2025-07-24
ST26,SKU02128,197,48,12,2025-06-08
ST19,SKU00920,0,45,15,2025-09-11
ST27,SKU04945,243,76,18,2025-08-06
ST30,SKU02247,0,74,34,2025-09-01
ST06,SKU03839,205,47,14,2025-06-16
ST27,SKU02501,72,21,5,2025-07-04
ST18,SKU00732,87,20,7,2025-07-20
ST26,SKU01310,191,59,16,2025-07-26
ST02,SKU01919,234,59,23,2025-06-19
ST19,SKU02088,0,87,37,2025-08-04
ST17,SKU03476,0,63,19,2025-08-20
ST22,SKU01605,101,22,8,2025-06-05
ST18,SKU02129,288,63,15,2025-06-28
ST30,SKU01200,374,83,33,2025-05-14
ST11,SKU02907,120,31,11,2025-08-22
ST11,SKU00692,0,41,10,2025-09-15
ST14,SKU03592,319,59,29,2025-07-26
ST07,SKU00169,0,70,33,2025-10-03
ST07,SKU02155,0,23,7,2025-08-28
ST19,SKU02209,215,55,22,2025-07-11
ST22,SKU03941,259,70,32,2025-08-13
ST10,SKU04641,366,69,17,2025-08-18
ST05,SKU04526,319,68,23,2025-08-08
ST29,SKU00682,94,30,12,2025-07-31
ST27,SKU04019,366,72,33,2025-06-03
ST12,SKU01038,181,48,23,2025-05-19
ST25,SKU03192,162,43,12,2025-08-05
ST13,SKU01906,115,34,17,2025-05-12
ST18,SKU04236,171,44,14,2025-05-20
ST13,SKU01677,0,92,36,2025-08-06
ST07,SKU01337,165,29,8,2025-08-16
ST07,SKU03323,0,48,19,2025-08-25
ST10,SKU03823,346,62,22,2025-06-14
ST26,SKU00155,226,57,12,2025-07-16
ST24,SKU03492,121,31,8,2025-06-22
ST08,SKU04945,476,82,25,2025-08-20
ST20,SKU04016,0,75,19,2025-08-23
ST03,SKU02386,400,87,20,2025-05-23
ST30,SKU04475,131,34,10,2025-08-09
ST18,SKU00974,0,67,27,2025-08-31
ST11,SKU01981,379,95,41,2025-05-23
ST28,SKU01396,242,52,17,2025-08-15
ST07,SKU04491,101,20,5,2025-07-06
ST02,SKU04147,347,62,28,2025-07-13
ST10,SKU02776,0,28,10,2025-09-26
ST22,SKU04062,256,68,29,2025-08-21
ST22,SKU03833,129,28,12,2025-05-29
ST03,SKU01568,220,65,16,2025-07-24
ST03,SKU01339,281,66,19,2025-06-09
ST20,SKU04955,297,56,26,2025-08-26
ST27,SKU01696,121,28,12,2025-05-31
ST30,SKU03428,360,94,19,2025-08-04
ST18,SKU02142,299,86,30,2025-08-06
ST16,SKU03493,258,68,27,2025-09-02
ST14,SKU04652,158,51,19,2025-06-27
ST07,SKU01229,288,65,21,2025-08-18
ST15,SKU01578,0,60,25,2025-09-13
ST30,SKU04596,0,45,11,2025-09-07
ST27,SKU00649,134,36,17,2025-05-24
ST30,SKU02381,0,32,12,2025-08-20
ST04,SKU03375,423,97,45,2025-08-02
ST16,SKU02217,131,34,17,2025-08-26
ST07,SKU04612,310,89,34,2025-05-14
ST05,SKU04768,327,56,11,2025-05-30
ST17,SKU03839,95,25,6,2025-06-04
ST10,SKU00682,265,54,24,2025-05-08
ST20,SKU03090,242,48,19,2025-08-26
ST16,SKU01170,0,31,11,2025-09-15
ST14,SKU02558,104,23,8,2025-07-28
ST12,SKU00462,265,59,18,2025-05-23
ST29,SKU01863,242,75,17,2025-05-19
ST22,SKU02907,328,61,22,2025-07-04
ST22,SKU00692,0,26,9,2025-10-10
ST01,SKU04016,0,77,21,2025-09-24
ST25,SKU02387,71,20,6,2025-09-01
ST30,SKU04717,254,61,18,2025-08-20
ST30,SKU00516,260,52,12,2025-06-17
ST28,SKU03624,298,59,17,2025-07-14
ST07,SKU00532,106,24,12,2025-08-02
ST24,SKU04902,93,23,5,2025-06-27
ST29,SKU03031,317,62,16,2025-06-20
ST08,SKU04140,0,41,18,2025-09-26
ST27,SKU04153,323,56,18,2025-06-19
ST20,SKU00996,0,65,14,2025-09-12
ST08,SKU01696,201,52,22,2025-07-09
ST04,SKU02449,0,82,39,2025-10-04
ST06,SKU00832,0,89,21,2025-08-09
ST10,SKU01971,142,44,11,2025-06-23
ST15,SKU04035,0,40,19,2025-08-29
ST20,SKU02164,239,49,19,2025-06-16
ST25,SKU02279,360,72,18,2025-07-17
ST18,SKU01337,151,50,21,2025-08-12
ST06,SKU04215,122,38,16,2025-05-26
ST07,SKU04854,374,99,25,2025-07-07
ST12,SKU03737,236,49,15,2025-08-15
ST19,SKU04679,257,60,27,2025-08-28
ST29,SKU03152,242,64,18,2025-06-20
ST29,SKU02923,0,49,19,2025-08-09
ST22,SKU01981,225,65,29,2025-05-28
ST08,SKU02046,0,25,6,2025-10-03
ST08,SKU04032,0,60,26,2025-08-24
ST01,SKU03090,176,39,16,2025-07-11
ST08,SKU04261,501,88,39,2025-07-01
ST18,SKU04491,497,91,31,2025-05-08
ST01,SKU01104,283,62,25,2025-08-29
ST04,SKU00355,289,53,19,2025-06-22
ST28,SKU04913,0,63,27,2025-09-04
ST16,SKU03627,424,71,30,2025-05-23
ST11,SKU01068,424,75,30,2025-06-11
ST12,SKU04905,375,64,16,2025-08-10
ST10,SKU01863,346,67,31,2025-05-11
ST03,SKU04856,330,67,32,2025-06-16
ST16,SKU04795,382,94,28,2025-06-14
ST09,SKU03624,146,41,17,2025-06-10
ST28,SKU01651,556,94,28,2025-07-13
ST14,SKU03968,210,61,18,2025-06-10
ST26,SKU01578,0,87,21,2025-08-07
ST05,SKU04902,436,76,22,2025-06-03
ST10,SKU03031,330,95,24,2025-07-12
ST08,SKU04153,66,20,5,2025-06-15
ST15,SKU00894,138,29,13,2025-07-06
ST18,SKU04612,485,97,48,2025-07-04
ST11,SKU03633,0,32,12,2025-09-23
ST23,SKU04690,333,73,35,2025-06-27
ST14,SKU00935,147,42,19,2025-07-14
ST21,SKU03863,141,34,9,2025-08-08
ST26,SKU00531,0,83,33,2025-08-06
ST12,SKU04797,90,23,11,2025-08-23
ST19,SKU01538,291,84,21,2025-05-11
ST29,SKU04212,205,52,21,2025-07-10
ST01,SKU02164,157,47,19,2025-05-28
ST25,SKU00535,173,46,19,2025-05-08
ST20,SKU04392,232,54,14,2025-05-18
ST27,SKU01133,367,77,34,2025-06-03
ST06,SKU04228,220,43,9,2025-07-30
ST11,SKU00371,371,74,22,2025-06-19
ST23,SKU01428,203,60,12,2025-06-28
ST14,SKU01874,184,41,17,2025-05-18
ST10,SKU03152,78,23,7,2025-09-01
ST22,SKU00237,221,57,17,2025-08-29
ST18,SKU00532,250,48,14,2025-08-19
ST30,SKU01818,238,57,13,2025-07-10
ST11,SKU01310,545,91,24,2025-08-10
ST14,SKU02224,293,51,22,2025-05-25
ST16,SKU02822,204,51,25,2025-06-12
ST09,SKU01880,384,77,36,2025-07-05
ST09,SKU01651,222,53,13,2025-07-04
ST26,SKU04035,0,89,28,2025-10-12
ST17,SKU04215,248,71,14,2025-06-21
ST30,SKU04154,0,29,9,2025-10-10
ST18,SKU04854,458,91,26,2025-05-18
ST30,SKU01939,170,45,18,2025-06-13
ST04,SKU04919,335,94,40,2025-08-04
ST18,SKU02639,190,43,14,2025-05-27
ST04,SKU04690,215,41,14,2025-07-19
ST21,SKU04105,0,31,12,2025-08-10
ST29,SKU00024,100,26,10,2025-06-14
ST01,SKU04392,289,84,40,2025-08-15
ST08,SKU01133,256,81,16,2025-07-12
ST18,SKU03807,353,85,33,2025-05-20
ST06,SKU02484,0,48,13,2025-10-06
ST18,SKU01592,193,50,18,2025-07-07
ST21,SKU03058,145,27,8,2025-05-16
ST24,SKU03063,0,55,21,2025-10-09
ST01,SKU03574,384,89,34,2025-06-07
ST27,SKU02543,0,51,23,2025-09-15
ST09,SKU00954,355,81,20,2025-07-02
ST14,SKU03284,67,21,10,2025-05-11
ST26,SKU00894,132,25,11,2025-06-16
ST10,SKU04562,0,98,38,2025-09-15
ST07,SKU04062,262,83,27,2025-07-27
ST06,SKU04591,362,75,27,2025-07-11
ST30,SKU02999,298,76,16,2025-05-25
ST28,SKU04350,0,90,20,2025-08-25
ST14,SKU00251,169,33,10,2025-07-01
ST21,SKU03179,184,45,22,2025-06-27
ST10,SKU03286,278,58,16,2025-07-15
ST22,SKU00371,170,31,15,2025-05-30
ST25,SKU04052,276,60,27,2025-07-17
ST27,SKU00449,179,32,14,2025-08-04
ST13,SKU00551,184,43,18,2025-05-27
ST25,SKU03823,434,99,33,2025-06-02
ST09,SKU01075,351,64,18,2025-08-21
ST23,SKU04945,296,50,13,2025-06-24
ST02,SKU03839,442,83,35,2025-07-18
ST15,SKU04532,223,54,24,2025-06-08
ST15,SKU00331,318,58,29,2025-05-23
ST03,SKU01031,81,20,6,2025-07-30
ST25,SKU03005,282,53,14,2025-07-22
ST27,SKU03603,488,95,34,2025-08-19
ST05,SKU03292,0,79,25,2025-08-30
ST22,SKU04693,532,97,25,2025-08-06
ST03,SKU04414,497,84,31,2025-08-04
ST08,SKU00328,0,100,47,2025-08-31
ST30,SKU02302,113,22,5,2025-06-07
ST21,SKU04468,263,62,19,2025-07-07
ST21,SKU02253,274,54,13,2025-09-01
ST03,SKU01152,0,70,20,2025-08-16
ST20,SKU04768,214,52,21,2025-07-05
ST25,SKU00682,347,98,29,2025-08-27
ST09,SKU04350,0,83,22,2025-10-01
ST23,SKU04019,218,37,18,2025-06-26
ST19,SKU03311,479,97,32,2025-07-28
ST07,SKU03257,171,37,10,2025-07-10
ST07,SKU01042,215,55,15,2025-08-05
ST10,SKU01542,231,47,11,2025-06-10
ST08,SKU04879,88,21,8,2025-05-29
ST20,SKU03950,193,58,25,2025-08-28
ST27,SKU00691,224,51,21,2025-07-06
ST25,SKU02079,0,40,18,2025-10-05
ST30,SKU04409,254,72,31,2025-08-13
ST08,SKU00449,237,64,19,2025-08-12
ST23,SKU00986,391,68,21,2025-08-17
ST19,SKU04250,329,82,26,2025-08-19
ST08,SKU03603,300,60,14,2025-06-04
ST18,SKU00090,480,89,41,2025-05-10
ST25,SKU01032,374,82,39,2025-07-07
ST06,SKU00524,137,34,17,2025-07-16
ST14,SKU00385,333,61,23,2025-08-10
ST02,SKU01048,0,92,44,2025-09-16
ST12,SKU04476,0,79,22,2025-08-23
ST17,SKU04591,344,66,27,2025-08-05
ST22,SKU00734,119,23,8,2025-05-19
ST17,SKU02376,313,71,22,2025-08-27
ST15,SKU03727,0,27,10,2025-10-12
ST08,SKU04771,114,23,8,2025-05-13
ST06,SKU03907,0,56,26,2025-08-10
ST25,SKU01971,463,88,33,2025-08-01
ST17,SKU03773,488,91,40,2025-08-11
ST19,SKU00170,309,82,34,2025-08-08
ST24,SKU02500,391,99,38,2025-08-06
ST03,SKU03609,391,76,19,2025-06-29
ST18,SKU04412,315,69,15,2025-08-24
ST27,SKU01751,0,73,33,2025-08-31
ST25,SKU01153,0,81,22,2025-08-20
ST25,SKU03139,281,50,18,2025-06-12
ST06,SKU00645,181,49,13,2025-07-09
ST23,SKU02046,0,88,25,2025-08-24
ST26,SKU04532,409,83,17,2025-05-15
ST26,SKU00331,198,47,16,2025-05-28
ST22,SKU00855,303,87,34,2025-08-17
ST12,SKU00167,164,28,13,2025-06-19
ST15,SKU03848,246,54,27,2025-06-18
ST29,SKU01568,257,47,19,2025-07-28
ST08,SKU00691,192,44,14,2025-06-08
ST27,SKU04905,213,67,24,2025-05-15
ST01,SKU03950,443,84,34,2025-07-18
ST21,SKU04831,128,37,10,2025-08-31
ST04,SKU00986,79,21,8,2025-07-30
ST14,SKU01674,434,73,26,2025-06-04
ST21,SKU00401,395,69,23,2025-07-14
ST07,SKU00466,258,64,26,2025-05-11
ST19,SKU00291,0,85,41,2025-10-11
ST25,SKU01274,0,88,37,2025-08-05
ST28,SKU04726,362,97,20,2025-06-18
ST14,SKU02842,443,80,35,2025-06-28
ST26,SKU04653,424,73,18,2025-06-30
ST12,SKU02503,0,46,15,2025-08-17
ST15,SKU01754,182,38,19,2025-06-10
ST15,SKU03740,271,80,17,2025-07-10
ST18,SKU03257,297,89,33,2025-06-12
ST30,SKU00342,122,37,11,2025-05-09
ST21,SKU02737,0,63,31,2025-08-28
ST05,SKU02500,317,75,21,2025-05-31
ST03,SKU03851,0,92,41,2025-08-23
ST20,SKU03266,361,68,24,2025-08-06
ST08,SKU03966,105,21,8,2025-07-11
ST18,SKU04654,140,24,7,2025-06-20
ST03,SKU01407,391,73,17,2025-07-18
ST28,SKU04847,0,59,22,2025-08-09
ST21,SKU03905,346,70,17,2025-05-11
ST04,SKU04261,97,31,13,2025-08-06
ST09,SKU04605,157,31,9,2025-08-14
ST17,SKU00524,494,95,23,2025-08-23
ST03,SKU00589,275,90,24,2025-06-28
ST13,SKU01048,0,86,25,2025-09-25
ST30,SKU02449,0,47,10,2025-08-23
ST16,SKU04729,110,22,8,2025-05-07
ST16,SKU02514,110,27,13,2025-09-02
ST19,SKU02519,273,46,19,2025-05-26
ST17,SKU03907,0,93,40,2025-08-31
ST24,SKU04849,224,42,13,2025-08-05
ST19,SKU04505,321,82,26,2025-06-30
ST27,SKU04329,0,55,11,2025-08-10
ST03,SKU03743,0,30,8,2025-09-24
ST15,SKU03043,281,65,28,2025-08-01
ST27,SKU02114,424,73,33,2025-08-23
ST25,SKU01287,376,76,33,2025-06-05
ST09,SKU02740,0,39,16,2025-09-07
ST09,SKU04726,188,36,17,2025-08-07
ST02,SKU01303,268,46,14,2025-05-06
ST17,SKU00874,238,73,18,2025-08-25
ST17,SKU00645,193,49,20,2025-05-31
ST27,SKU03053,0,40,14,2025-09-11
ST25,SKU00240,252,70,15,2025-06-17
ST30,SKU00584,234,58,20,2025-07-01
ST11,SKU00305,277,78,17,2025-06-15
ST26,SKU03848,164,28,10,2025-05-22
ST02,SKU02471,365,95,21,2025-08-02
ST19,SKU02640,0,96,46,2025-09-26
ST03,SKU03864,496,90,40,2025-06-24
ST08,SKU01993,0,21,10,2025-08-23
ST27,SKU00020,0,92,38,2025-09-28
ST18,SKU00466,94,26,7,2025-05-30
ST03,SKU01649,292,92,34,2025-08-18
ST16,SKU03803,455,93,27,2025-07-07
ST06,SKU03115,272,48,19,2025-08-12
ST21,SKU04147,495,99,48,2025-08-11
ST29,SKU00066,239,55,26,2025-06-25
ST25,SKU04791,291,50,11,2025-05-26
ST25,SKU04562,0,34,13,2025-08-24
ST14,SKU04144,499,95,43,2025-07-30
ST21,SKU02871,313,65,17,2025-08-03
ST26,SKU01754,176,52,21,2025-07-17
ST07,SKU00721,218,52,19,2025-08-26
ST24,SKU03105,401,93,20,2025-08-30
ST19,SKU04747,352,98,43,2025-07-28
ST05,SKU04849,280,84,33,2025-09-01
ST29,SKU03220,91,23,11,2025-08-21
ST24,SKU00890,367,80,27,2025-07-11
ST12,SKU03805,276,59,25,2025-07-01
ST19,SKU00546,152,26,7,2025-09-02
ST15,SKU01070,471,86,34,2025-05-15
ST06,SKU01021,0,43,20,2025-09-11
ST03,SKU02938,372,73,35,2025-06-13
ST27,SKU03295,291,71,15,2025-05-28
ST11,SKU02533,459,90,18,2025-06-13
ST16,SKU02648,0,22,11,2025-09-06
ST07,SKU03057,0,97,32,2025-08-09
ST02,SKU00498,446,90,23,2025-08-26
ST03,SKU04106,382,82,28,2025-07-19
ST15,SKU03177,177,43,14,2025-08-27
ST23,SKU04987,304,54,24,2025-06-18
ST16,SKU01830,152,33,8,2025-08-20
ST26,SKU03043,167,35,14,2025-08-07
ST05,SKU04152,145,35,9,2025-05-06
ST12,SKU00893,0,44,19,2025-10-09
ST29,SKU04280,0,67,33,2025-08-15
ST27,SKU03416,89,20,9,2025-08-13
ST13,SKU01303,139,32,11,2025-08-16
ST05,SKU03105,103,22,7,2025-08-21
ST22,SKU02520,401,72,31,2025-05-12
ST10,SKU03220,337,73,19,2025-06-19
ST05,SKU00890,322,94,22,2025-07-01
ST08,SKU04571,0,91,38,2025-09-23
ST22,SKU00305,301,93,33,2025-05-12
ST13,SKU02700,190,48,18,2025-07-28
ST13,SKU02471,410,74,28,2025-07-11
ST25,SKU01542,202,63,26,2025-08-03
ST11,SKU03822,173,41,19,2025-05-06
ST23,SKU04879,578,99,21,2025-07-06
ST02,SKU03773,226,53,18,2025-07-28
ST10,SKU04388,341,87,34,2025-07-20
ST29,SKU04401,133,40,20,2025-05-18
ST17,SKU03115,531,90,37,2025-05-29
ST08,SKU03295,301,64,26,2025-05-14
ST06,SKU04646,0,35,10,2025-08-11
ST25,SKU02710,113,22,10,2025-06-01
ST02,SKU04941,368,74,21,2025-06-01
ST07,SKU00855,280,54,25,2025-06-22
ST29,SKU03583,219,56,21,2025-08-20
ST03,SKU04348,0,41,11,2025-08-19
ST17,SKU02068,0,24,6,2025-09-01
ST08,SKU00262,178,39,14,2025-08-04
ST30,SKU04222,395,78,25,2025-05-30
ST04,SKU04987,190,37,11,2025-07-11
ST26,SKU01070,193,40,10,2025-05-16
ST12,SKU00906,215,39,8,2025-08-20
ST22,SKU03580,239,69,22,2025-06-08
ST08,SKU03416,162,32,9,2025-06-10
ST17,SKU04633,0,54,13,2025-09-17
ST05,SKU03347,104,25,7,2025-05-29
ST22,SKU02533,140,31,11,2025-08-21
ST30,SKU02128,346,66,26,2025-05-26
ST13,SKU00498,275,68,22,2025-05-13
ST06,SKU03491,541,97,44,2025-07-19
ST28,SKU01264,478,83,17,2025-07-16
ST26,SKU03177,262,62,19,2025-06-15
ST29,SKU04643,222,43,19,2025-07-23
ST14,SKU00090,339,72,29,2025-05-25
ST10,SKU03583,244,67,25,2025-05-12
ST03,SKU02375,465,79,19,2025-07-14
ST11,SKU01970,289,74,34,2025-08-06
ST04,SKU03014,104,26,6,2025-07-27
ST04,SKU05000,332,60,29,2025-07-25
ST19,SKU04305,0,63,29,2025-08-08
ST05,SKU02421,323,87,23,2025-07-16
ST22,SKU03822,287,63,15,2025-05-24
ST18,SKU04346,0,84,27,2025-09-28
ST25,SKU03073,331,63,31,2025-07-27
ST09,SKU04526,170,36,10,2025-08-17
ST23,SKU02209,263,70,30,2025-06-25
ST14,SKU04641,140,41,15,2025-05-18
ST02,SKU03089,273,83,24,2025-06-22
ST02,SKU00874,337,77,35,2025-07-23
ST24,SKU03602,368,80,30,2025-07-14
ST17,SKU04646,0,41,18,2025-09-17
ST20,SKU01911,100,27,6,2025-08-08
ST03,SKU02267,354,80,26,2025-06-23
ST13,SKU04941,262,48,12,2025-05-09
ST30,SKU00155,272,65,15,2025-06-01
ST28,SKU03492,279,58,27,2025-05-19
ST09,SKU01264,104,24,5,2025-06-02
ST26,SKU01433,150,30,11,2025-08-20
ST07,SKU02386,104,25,10,2025-08-20
ST19,SKU02211,212,37,13,2025-08-25
ST10,SKU04643,74,23,10,2025-07-12
ST06,SKU02915,278,83,32,2025-05-14
ST06,SKU04901,221,51,19,2025-07-19
ST11,SKU03030,0,59,17,2025-09-20
ST04,SKU02088,0,57,15,2025-10-02
ST02,SKU03210,321,54,26,2025-08-11
ST19,SKU01164,0,82,24,2025-08-07
ST25,SKU04362,0,54,22,2025-08-18
ST20,SKU01803,525,91,45,2025-07-02
ST18,SKU00976,0,73,35,2025-09-03
ST27,SKU04142,355,97,46,2025-07-02
ST13,SKU04244,421,76,36,2025-08-21
ST06,SKU00821,326,60,15,2025-05-08
ST04,SKU02209,109,32,10,2025-05-20
ST21,SKU03839,394,80,40,2025-07-09
ST06,SKU00592,79,26,7,2025-07-04
ST16,SKU03266,264,77,22,2025-08-21
ST14,SKU00682,324,74,34,2025-08-08
ST12,SKU02558,153,44,11,2025-06-24
ST17,SKU04888,191,53,12,2025-08-23
ST01,SKU04126,0,54,12,2025-08-26
ST01,SKU01911,92,27,8,2025-05-11
ST25,SKU02268,0,86,43,2025-10-11
ST15,SKU01580,151,30,12,2025-06-12
ST08,SKU00638,215,48,11,2025-08-01
ST16,SKU04663,0,97,34,2025-09-22
ST11,SKU04319,168,33,8,2025-06-03
ST09,SKU03492,122,34,9,2025-06-05
ST24,SKU04783,0,33,8,2025-10-12
ST22,SKU01970,432,97,41,2025-06-22
ST25,SKU03436,259,73,18,2025-07-17
ST06,SKU00942,0,20,7,2025-08-19
ST28,SKU04902,322,68,26,2025-05-09
ST14,SKU00574,498,98,37,2025-06-24
ST12,SKU04665,149,33,12,2025-05-10
ST13,SKU03089,149,37,9,2025-06-26
ST16,SKU00354,195,56,20,2025-05-24
ST16,SKU02340,0,21,4,2025-08-29
ST02,SKU00190,0,83,20,2025-09-16
ST07,SKU02520,223,40,13,2025-08-14
ST15,SKU00654,425,82,28,2025-08-17
ST18,SKU02386,330,72,33,2025-06-19
ST16,SKU03737,202,52,20,2025-07-18
ST23,SKU04679,273,75,20,2025-07-30
ST17,SKU02915,327,80,21,2025-06-06
ST20,SKU04381,0,87,36,2025-09-06
ST27,SKU03108,368,77,17,2025-07-06
ST15,SKU01822,401,95,38,2025-07-13
ST27,SKU00893,0,91,22,2025-09-04
ST18,SKU01339,518,91,42,2025-08-30
ST06,SKU04217,229,71,24,2025-05-23
ST20,SKU04152,230,39,15,2025-05-18
ST14,SKU01863,221,54,25,2025-06-19
ST02,SKU04741,323,83,25,2025-07-30
ST02,SKU02526,0,40,14,2025-09-03
ST05,SKU04783,0,34,9,2025-09-25
ST27,SKU00075,535,92,30,2025-07-08
ST13,SKU00177,0,98,41,2025-09-13
ST18,SKU00521,187,62,19,2025-05-06
ST20,SKU03105,340,77,16,2025-08-29
ST30,SKU01578,0,80,23,2025-08-17
ST09,SKU04902,377,85,32,2025-07-09
ST16,SKU01643,198,35,7,2025-08-19
ST14,SKU03031,376,74,29,2025-06-05
ST28,SKU02700,225,63,29,2025-05-17
ST19,SKU03863,159,45,13,2025-07-15
ST12,SKU02692,0,37,15,2025-08-11
ST19,SKU03634,255,69,25,2025-06-10
ST17,SKU00821,202,59,22,2025-08-18
ST20,SKU04273,0,62,23,2025-10-02
ST16,SKU04797,134,28,10,2025-07-27
ST23,SKU01538,364,86,34,2025-07-26
ST22,SKU04319,190,62,23,2025-08-29
ST06,SKU03291,358,78,28,2025-07-10
ST04,SKU04679,298,54,14,2025-06-16
ST14,SKU03152,300,76,36,2025-07-17
ST14,SKU02923,0,73,19,2025-08-22
ST02,SKU01371,0,90,21,2025-09-17
ST29,SKU04443,183,37,15,2025-07-08
ST17,SKU00942,0,95,23,2025-09-13
ST01,SKU04381,0,76,20,2025-08-11
ST13,SKU01466,0,92,42,2025-08-30
ST15,SKU02064,366,95,32,2025-05-16
ST26,SKU04145,86,21,8,2025-07-18
ST02,SKU02768,390,75,24,2025-05-19
ST02,SKU00553,508,90,35,2025-07-20
ST12,SKU01766,218,66,30,2025-06-04
ST24,SKU00837,105,33,12,2025-07-11
ST27,SKU00317,338,59,23,2025-07-01
ST08,SKU00075,418,85,19,2025-05-14
ST20,SKU03347,325,76,20,2025-08-09
ST13,SKU00190,0,29,11,2025-10-02
ST21,SKU04215,571,100,21,2025-06-09
ST17,SKU01063,309,86,31,2025-08-18
ST22,SKU01407,358,74,32,2025-07-28
ST06,SKU04580,83,24,11,2025-06-27
ST06,SKU00150,173,30,12,2025-08-16
ST04,SKU01538,114,28,13,2025-08-16
ST14,SKU04212,117,23,11,2025-06-28
ST26,SKU01822,421,97,32,2025-07-06
ST24,SKU03173,86,27,11,2025-07-01
ST17,SKU04217,329,70,22,2025-07-23
ST15,SKU03353,0,20,5,2025-09-23
ST03,SKU04053,276,71,19,2025-07-16
ST06,SKU01318,376,80,31,2025-08-19
ST11,SKU01433,359,75,24,2025-07-17
ST21,SKU04107,225,51,18,2025-06-09
ST02,SKU03828,234,54,17,2025-08-24
ST10,SKU04443,125,38,11,2025-07-20
ST12,SKU02826,0,39,9,2025-08-10
ST03,SKU03235,317,70,19,2025-05-15
ST27,SKU03592,94,22,7,2025-05-13
